SMILES,COD ID,Bandgap
COC1=N[C@@](C)([C@H]2CCCC(=O)C2)C(=O)O[C@@H]1C(C)(C)C.COC1=N[C@](C)([C@@H]2CCCC(=O)C2)C(=O)O[C@H]1C(C)(C)C,2005370,3.675467
O=Cc1ccccc1OCc1ccc(Cl)cc1,2211480,2.795797
O=C(Oc1c(-c2ccccc2)cccc1-c1ccccc1)[C@@H]1CC[C@H]1c1ccc(Br)cc1.O=C(Oc1c(-c2ccccc2)cccc1-c1ccccc1)[C@H]1CC[C@@H]1c1ccc(Br)cc1,7117157,3.834047
CC1=CC[C@@H]2C(=O)[C@H]3C(=O)CCC[C@@]3(C)CC[C@H]1C2(C)C,1508165,3.161662
CC(=O)O[C@@H]1C=CC[C@@H]2C(=O)OC(=O)[C@@H]21.CC(=O)O[C@H]1C=CC[C@H]2C(=O)OC(=O)[C@@H]12,2011042,4.154416
C1C[NH2+]CC[NH2+]1.O.O=C([O-])C(=O)[O-],2209879,3.6913169999999997
CC1(C)O[C@@H]2[C@@H](CN(O)[C@H]2[C@@H](Cc2ccc(F)cc2)S(=O)(=O)c2ccccc2)O1,4028424,3.2036879999999996
NNC(N)=[NH2+].Nn1nnnc1[O-],7221184,4.000585
c1ccc(-c2cccs2)nc1,2001746,2.9470099999999997
CC(=O)OC[C@H]1O[C@@H](OCCCl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,2210310,5.1950460000000005
CC(C)(C)c1ccc2cc(C(C)(C)C)ccc2c1,7110806,3.3705499999999997
O=C(/C=C/c1ccccc1F)c1ccc(F)cc1,2236258,2.4253720000000003
C12C3C4C5C1[Co]23451678C2C1C6C7C28.[I-],7052870,1.141252
O=C1c2ccccc2C(=O)N1CCc1ccccn1,7001921,2.651779
CC[n+]1ccc(-c2cc[n+](CC)cc2)cc1.[I-].[I-],2008960,0.868921
O=C(Nc1ccccc1Oc1ccccc1)c1cnccn1,2236738,2.134883
C/C(=N\CC/N=C(\C)c1ccsc1)c1ccsc1,2234224,3.376048
Cc1ccc(S[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1,7223800,3.758202
O=C(O)c1ccc(F)cc1,1516191,3.621868
CN(C)/C=N/N=C/N(C)C,7208071,3.277022
CC(=O)O[C@H]1CC[C@]2(C)CC[C@H]3[C@H](C)COS(=O)O[C@@H]3[C@H]2[C@H]1C,4022669,5.35195
COc1ccc2ccccc2c1,2008029,3.046181
CC(=O)c1cc([N+](=O)[O-])ccc1O,7151386,2.5217169999999998
O=[N+]([O-])c1ccc(/C=N/N=C/c2ccc([N+](=O)[O-])cc2)cc1,2100531,1.573644
O.O=C(O)c1cc(C(=O)O)c(Br)cc1Br,2236073,3.0832740000000003
C=CC(C)(C)[C@](C)(O)c1ccc(S(C)(=O)=O)cc1,4124606,3.946811
O=C(O)Cc1c[nH]c2ccccc12,2101964,3.176545
c1cnn(Cc2ccc(Cn3cccn3)cc2)c1,2230722,4.201909
O=[N+]([O-])c1ccccc1/C=N/N=C/c1ccccc1[N+](=O)[O-],2100526,1.970641
C1C[C@@H]2C3C(O[C@@H]2O1)O[C@H]1OCC[C@@H]31,7221832,5.813882
C=CC[N+]1(C)CCCC1.[Cl-],7201910,3.811659
ClC(Cl)(Oc1ccccc1)Oc1ccccc1,2217526,4.356995
COc1ccc(NC(=O)NC[C@@H](O)c2ccccc2)cc1,2232068,3.383161
CC(C)(C)[P@@](=O)(Cl)c1ccccc1,4025820,4.402416
O=C1NCc2cccc(n2)CNC(=O)NCc2cccc(n2)CN1,7105757,3.1115640000000004
[NH3+][C@@H]1CCC[C@@H]1C(=O)[O-].[NH3+][C@H]1CCC[C@H]1C(=O)[O-],4505016,4.963939
O=C(Oc1ccccc1)c1ccccc1,2010427,3.708726
O=c1[nH]cnc2cc([N+](=O)[O-])ccc12,2217577,1.972947
CC(C)(C)OC(=O)N1CCN(/C(N)=N/O)CC1,2237088,4.094906
c1ccc2ncc(-c3ccc(-c4ccc(-c5cnc6ccccc6c5)s4)s3)cc2c1,4503461,1.8291430000000002
c1ccc(-c2c3ccccc3c(-c3ccccc3)c3c(-c4ccccc4)c4ccccc4c(-c4ccccc4)c23)cc1,1516688,1.3080060000000002
Cc1ccc(/C=C/c2ccc(-c3ccc(C)cc3)c(-c3ccc(C)cc3)c2)cc1,1513237,2.382925
O=C(O)C[C@H](C(=O)O)[C@@H](CC(=O)O)C(=O)O.c1cc(-c2ccncc2)ccn1.c1cc(-c2ccncc2)ccn1,2222546,3.170768
COc1cccc(/C=N/[C@@H]2CCCC[C@H]2/N=C/c2cccc(OC)c2O)c1O.COc1cccc(/C=N/[C@H]2CCCC[C@@H]2/N=C/c2cccc(OC)c2O)c1O,2212251,2.7413250000000002
CCC[C@@H](F)[C@H](CN(Cc1ccccc1)Cc1ccccc1)OC(=O)c1ccc([N+](=O)[O-])cc1.CCC[C@H](F)[C@@H](CN(Cc1ccccc1)Cc1ccccc1)OC(=O)c1ccc([N+](=O)[O-])cc1,4027439,1.484128
S=C1C[C@@H]2CC[C@H](N1)C1(C2)OCCO1,4026133,2.832062
Cn1c(/C=C/c2nc3ccccc3n2C)nc2ccccc21,2014845,2.277064
CC(=C(C#N)C#N)c1ccccc1,1507385,2.866282
CC(=O)OC(C1=C[C@@H]2C[C@@H]2c2ccccc21)=C(C)C,4111076,3.389937
CCOc1ccccc1NC(=O)COc1ccccc1C(=O)NCc1ccccn1,2207578,3.047739
Oc1ccc2ccccc2c1/C=N/N=C/c1c(O)ccc2ccccc12,2240781,1.8066399999999998
c1cnc2c(n1)SC(=C1Sc3c[nH]cc3S1)S2,7221733,1.307426
CC(=O)N1c2ccccc2NC(=O)[C@@H](O)[C@@H]1c1ccccc1.CC(=O)N1c2ccccc2NC(=O)[C@H](O)[C@H]1c1ccccc1,2232851,3.742537
CSc1ccc2nc(-c3ccccc3)sc2n1,2212246,2.3946
BrC1=C(Br)SC(=C2SC3=C(SCCS3)S2)S1.BrC1=C(Br)SC(=C2SC3=C(SCCS3)S2)S1.Br[I-]Br,7204068,0.0
C/C(=C/C(C)=N/c1ccccc1C#N)Nc1c(C(C)C)cccc1C(C)C,4082105,2.648127
COc1ccc(OC)c(C(=O)O)c1,2013975,2.560121
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@@H](Br)c1ccccc1,2003798,3.733734
O=C(OCc1ccccc1)[C@H](CC(=O)N1C[C@H]2CCCC[C@H]2C1)Cc1ccccc1,2236315,4.078087
C#CC#CCOC(=O)c1cc(O)cc(O)c1.O,4114263,2.925367
Cc1ccc(C(=O)[Se][Sn](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,4076688,3.0894779999999997
COC(=O)[C@H]1C[C@@]2(C(=O)OC)C[C@@H](O)CN2[C@H]1/C=C/c1ccccc1,7110055,2.8957800000000002
O=C(C1=C(C(=O)c2ccccc2)c2cccc3cccc1c23)c1ccccc1,2240826,2.036437
C1COCCOCCOCCO1.SC(c1ccccc1)(c1ccccc1)c1ccccc1.SC(c1ccccc1)(c1ccccc1)c1ccccc1,2014954,3.53384
Cc1ccc(S(=O)(=O)Oc2ccc3ccc(OS(=O)(=O)c4ccc(C)cc4)cc3c2)cc1,2000234,3.2873740000000002
Ic1cccc2cnnn12,4024217,2.833078
O=C(ON=Cc1ccccc1)c1ccccc1,8100163,3.289044
CC(=O)Oc1ccccc1C(=O)O,7050900,3.6764200000000002
C[C@@H](NC(=O)C(=O)c1ccccc1)c1ccccc1,2017257,2.581594
CC(C)(C)OC(=O)N1CC2(CC(=O)C2)C1,1504055,3.902276
C/C(=N\NC(=O)COc1cccc2cccnc12)c1ccc(O)cc1.CO,2221083,2.796301
CCCCCCCCCCCCc1c2sc3c(F)c(F)c(F)c(F)c3c2c(CCCCCCCCCCCC)c2sc3c(F)c(F)c(F)c(F)c3c12,1504622,2.273161
ClC1=NC(Cl)(Cl)c2cc(Cl)c(Cl)cc21,7217038,2.692505
C[C@@H]1c2ccccc2[C@@H]1C(=O)O.C[C@H]1c2ccccc2[C@H]1C(=O)O,2008019,4.341401
CCOC(=O)c1cc(C#C[Si](C(C)C)(C(C)C)C(C)C)c(C(=O)OCC)cc1C#C[Si](C(C)C)(C(C)C)C(C)C,2203677,2.6029
CN(C)c1ccc(C(=O)Oc2cc(=O)oc3ccccc23)cc1,2231700,1.9132870000000002
[NH3+][C@@H](CO)C(=O)[O-],2100238,5.205819
O=c1cccc[nH]1,2224288,2.9540209999999996
CC(=N\c1c(Br)cc(Br)c(C)c1C)/C(C)=N/c1c(Br)cc(Br)c(C)c1C,2238666,2.540225
CN(C)C=O.CN(C)C=O.Nc1cc(C(=O)O)ccc1C(=O)O,2235800,2.524538
O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1Oc1ccccn1,4085522,2.745809
O=C1CCOc2ccccc21,2230077,2.7496669999999996
C[C@@]12CC(=O)CC[C@@H]1C(=O)C=C(Br)C2=O,4112466,1.475712
C[C@@]12CC(=O)CC[C@@H]1C(=O)c1ccccc1[C@@H]2OC(=O)c1ccc(Br)cc1.c1ccccc1,4112465,2.5301959999999997
COC(=O)c1ccc(Nc2cc(C)[nH]n2)c([N+](=O)[O-])c1,2015764,1.6807419999999997
C#CCOc1ccc(C(C)=O)cc1OC,2228822,2.938421
CC(C)(C)N(c1ccc(C#N)cc1)C(C)(C)C,1540572,2.226988
C(=N/c1ccc(/N=C/c2ccncc2)cc1)\c1ccncc1,2212421,2.174649
C1CCC(=C2SC3=C(S2)SC(=C2CCCC2)S3)C1,4001250,2.063324
O=Cc1scc2c1OCCO2,1519873,2.3925989999999997
C[n+]1ccnc(N)c1.[I-],2224783,1.6211900000000004
Cc1ccc(CS/C(=C\C=C(/SCc2ccc(C)cc2)c2ccccc2)c2ccccc2)cc1,2003346,2.1327239999999996
COc1cc(OC)c([N+](=O)[O-])cc1OC,2203712,2.114927
CC1(C)COC(c2ccc(O)cc2)=N1,2015426,3.500565
O.O.O=C(O)C(=O)O,2310119,3.438191
Fc1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F.Nc1cccc2cccc(N)c12,2200636,2.0459940000000003
c1ccc2cc(-c3ccncn3)ccc2c1,2206308,2.8010450000000002
CO[C@@]1([C@H](C=O)c2ccccc2)CCc2ccccc2C1=O,4122878,2.8094660000000005
O=C(COc1cccc2cccnc12)Nc1cccc2cccnc12,2210674,2.406853
C=C(CC(=O)c1ccccc1OC(=O)c1ccccc1)C(=O)OCC,7104922,3.0228529999999996
Cn1ccn(C)c1=[Pt](I)(I)=c1n(C)ccn1C,4068607,3.512723
CCOC(=O)C1=C(C)OC(N)=C(C#N)C1C(C)C,2220474,2.8639029999999996
COc1cccc(CNCCCNCc2cccc(OC)c2O)c1O,2211848,3.052541
C[C@@H](NC(=O)c1ccc2ccccc2n1)c1ccccc1,2200593,2.816992
Nc1nccs1,4118521,3.4384030000000005
COc1nc(N)nc(OC)c1[N+](=O)[O-],2013199,2.674019
CCOC(=O)c1c(-c2cc(OC)cc(OC)c2)c[nH]c1-c1[nH]cc(-c2cc(OC)cc(OC)c2)c1C(=O)OCC,1503724,2.440917
N#CC(C#N)=c1ccc(=C(C#N)C#N)cc1.c1cc2cccc3c4cccc5cccc(c(c1)c23)c54.c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,1517995,0.307605
C#CC1(O)CCC(=O)CC1,2011510,3.7752429999999997
COC(=O)N/N=C(\C)c1ccccc1,2219014,3.29009
C[Ta]1(C)(C)N(c2ccccc2)c2cccc3cccc(c23)N1c1ccccc1,4315669,2.218697
C=C(I)[C@H](C)C[C@@H](CCCOC(=O)c1ccc([N+](=O)[O-])cc1)OC(=O)c1ccc([N+](=O)[O-])cc1,1516070,2.1921720000000002
N#Cc1cnc2ccccc2c1-c1ccccc1,7117701,2.835726
N#Cc1ccc(/C(=C\c2c(-c3ccccc3)cc3ccccn23)n2cncn2)cc1,2214624,1.744343
CN(C)c1ccncc1.CN(C)c1ccncc1.Cc1cc(O)cc(O)c1,4510908,3.2166239999999995
CCOC(=O)[C@@H](O)[C@](O)(COCc1ccccc1)C(F)(F)F,4021621,4.6552050000000005
COC(=O)[C@]1(NC(=O)c2ccccc2)[C@H]2CC[C@H](C2)[C@H]1C(=O)O,2019331,3.977526
C(=C/c1ccncc1)\c1ccncc1.Oc1ccc(-c2ccc(O)cc2)cc1,4509151,1.3040249999999998
C[NH2+][C@@H](C)[C@H](O)c1ccccc1.O=C([O-])CO,2100466,3.7710179999999998
[NH3+]CC(=O)N[C@@H](CO)C(=O)[O-],2105651,4.458324
O=[N+]([O-])c1nc[nH]n1,2228766,2.826204
CCOC(=O)c1c2ccccc2c(NC(=O)OC(C)(C)C)c2ccccc12,4513121,2.0295330000000003
N#Cc1cccc(NC(=O)Nc2cccc(C#N)c2)c1.O,4513057,3.004358
COc1cc2c(cc1OC)[C@@H]1Cc3ccccc3C(=O)N1CC2,2208224,2.997797
O=C1CCCc2cccnc21,2230384,2.6919809999999997
O=c1cc(Nc2ccccn2)nc2ccccn12,7203999,2.533184
CC1=C2C[C@@]3(C)[C@H](C)CCC(=O)[C@@H]3C[C@]2(O)OC1=O,2223410,3.768675
O=C1NC(=O)[C@@H]2CCC[C@H]1C2,4503133,3.6612690000000003
Fc1ccc(/C=N/c2ccc(F)c(F)c2F)cc1,1520476,2.899854
C1CSC(SCc2c(CSC3=NCCS3)c(CSC3=NCCS3)c(CSC3=NCCS3)c(CSC3=NCCS3)c2CSC2=NCCS2)=N1,4325163,3.092566
CC1(C)OC(c2ccccc2)=C2C1=C(c1ccc(-c3ccccc3)cc1)c1ccccc12,4027790,2.0457470000000004
Cc1cccc2cn[nH]c12,2205115,3.263955
CO.O=c1cccc(C#Cc2cccc(=O)[nH]2)[nH]1,2011795,2.127781
CC(=N\Oc1cnccn1)/C(C)=N/Oc1cnccn1,2219657,2.9980290000000003
Ic1cc(I)cc(I)c1,2207958,2.9807949999999996
CC([NH3+])C(=O)[O-],2105144,5.214707000000001
CN(C)Cc1ccccc1N,4326344,3.432957
NC(=O)CNCc1ccccc1,4021367,3.684937
CC(=O)N1C[C@H](O)C[C@H]1C(=O)O.O,2310131,4.587947000000001
COc1ccc(CS(=O)(=O)c2ccc(OC)cc2)cc1,7212436,3.315925
CSc1ccc(SC)c2ccccc12,2222020,2.238407
C1=C[C@@H]2c3ccccc3O[C@@H]2c2ccccc21.C1=C[C@H]2c3ccccc3O[C@H]2c2ccccc21,1508741,2.986624
CC1CCC(=O)CC1.O[C@H]([C@@H](O)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,7115860,3.812455
NC(=S)Nc1ccccc1,2203912,3.249328
Cn1cncc1[N+](=O)[O-],2232512,2.721844
C(=C/c1cc[nH+]cc1)\c1cc[nH+]cc1.CO.CO.O=C([O-])c1cccc(C(=O)O)c1-c1c(C(=O)O)cccc1C(=O)O.O=C([O-])c1cccc(C(=O)O)c1-c1c(C(=O)O)cccc1C(=O)O,4511078,1.425524
Fc1c(F)c(F)c2c(C(F)(F)C(F)(F)F)n[nH]c2c1F,7054252,3.382691
C#CC[Si](c1ccccc1)(c1ccccc1)c1ccccc1,2233481,4.121131
CCOc1cccc(C=O)c1OC/C(=C\c1ccc(CC)cc1)C(=O)OC,2232896,2.725409
O[C@@H]1[C@@H](O)[C@H](O)CN2CCC[C@@H]12,2002010,5.145139
CC(=O)Nc1ccc(O)cc1,2300455,3.168703
OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,2300264,4.2546550000000005
Cc1ccc(O)c(CN2CCN(Cc3cc(C)ccc3O)CC2)c1,2009214,3.874038
CN1C(=O)N(C)C(=O)C(O)(c2c([O-])n(C)c(=O)n(C)c2=O)C1=O.Nc1cc[nH+]cc1,7051056,2.6573700000000002
N#Cc1ccc(C=NN=C(C(=NN=Cc2ccc(C#N)cc2)c2ccccc2)c2ccccc2)cc1,2200661,1.975643
COc1c(OC)c(OC)c2c(=O)cc(-c3ccccc3)oc2c1O,2218042,2.358545
COc1cc(OC)c([C@@H]2CC[C@H]2c2cc(OC)c(OC)cc2OC)cc1OC.COc1cc(OC)c([C@H]2CC[C@@H]2c2cc(OC)c(OC)cc2OC)cc1OC,1514649,3.23942
Cc1cc(C)nc(N)n1.Cc1cc(C)nc(N)n1.O=C(O)c1ccc(C(=O)O)cc1,2216756,2.063562
O=C(O)c1ccccc1Nc1ccccc1,7104491,2.550517
Nc1n[nH]c(=S)s1.Nc1n[nH]c(=S)s1.c1cc(-c2ccncc2)ccn1,2206178,2.2128769999999998
COc1ccc(C(=O)n2nc(C)cc2C)cc1OC,2215649,2.4684630000000003
c1ccc(N[C@@H](c2ccccc2)[C@@H]2N3CN4CN(C3)CP2C4)cc1.c1ccc(N[C@H](c2ccccc2)[C@H]2N3CN4CN(C3)CP2C4)cc1,4333792,3.156143
CC(C)(C)c1ccccc1Nc1ccccc1C(=O)O,4021364,2.526687
COc1ccc(CS[C@@H]2CC(=O)C[C@@H]2O)cc1OC,7153242,3.2060079999999997
C(=N/c1ccc(Cc2ccc(/N=C/c3ccc4ccccc4n3)cc2)cc1)\c1ccc2ccccc2n1,2230319,2.2060649999999997
C[C@@H]1NC(=O)[C@H](C)OC1=O,7006432,4.555071
CC(=O)CS(=O)(=O)c1ccccc1,8101583,3.653521
O=C1/C(=C/c2ccco2)N=C(N2CCOCC2)N1c1ccccc1,2207717,2.110346
O=Cc1c2sc3ccccc3sc2c(C=O)c2sc3ccccc3sc12,7117549,1.1760199999999998
c1ccc2cc(-c3nnc(-c4nnc(-c5ccc6ccccc6c5)o4)o3)ccc2c1,2232979,2.45442
Oc1ccccc1-c1ccccc1O,2007553,3.600989
C[C@@]1(C(F)(F)F)C[C@@](O)(C(F)(F)F)C[C@@](O)(C(F)(F)F)O1.C[C@]1(C(F)(F)F)C[C@](O)(C(F)(F)F)C[C@](O)(C(F)(F)F)O1,4023250,6.447872
O=[N+]([O-])c1cccnc1OCc1ccccc1,2205237,2.29955
I[I-]I.Ic1c(-c2ccccc2)[n+]2c3ccccc3n(-c3ccccc3)c2c2ccccc12,4032017,2.0282050000000003
CC1(C)O[C@@H]2[C@H]3C[C@]4(C)C(=O)CC[C@@H](Br)[C@@]4(O3)[C@@H]2O1,4101589,3.518866
Cc1cc(Br)c2c(c1)CN1CN2Cc2cc(C)cc(Br)c21,7115413,3.229204
O=C1OC(=O)[C@@H]2C3C=CC([C@H]12)[C@H]1C(=O)OC(=O)[C@@H]31,2218519,4.266318999999999
COc1ccc(C)cc1-n1nc2ccccc2n1,2227759,2.9060630000000005
O=C(c1ccccc1)c1ccc(C(=O)c2ccccc2)cc1,2000642,2.500068
O=C(O)c1ccc([N+](=O)[O-])cc1.O=C(O)c1ccc([N+](=O)[O-])cc1.[O-][n+]1ccc(-c2cc[n+]([O-])cc2)cc1,4504997,1.7231159999999999
N#CSCCC1(CCSC#N)CCCCC1,4023748,4.070148
CP(=O)(O)CCP(C)(=O)O,2217617,5.630098
O=C(c1cc(C(=O)C(F)(F)F)c2cccccc1-2)C(F)(F)F,2230366,2.021218
COc1cc(Br)c2ccc3ccnc4c(=O)oc1c2c34.ClC(Cl)Cl,1505469,2.139451
CC(=O)N1Oc2ccccc2CCC1O,7115730,4.33284
C(=C/c1ccc2sc3ccccc3c2c1)\c1ccc2sc3ccccc3c2c1,7207296,2.319859
Cc1ccc(C(=O)Nc2ccccn2)cc1,1519242,3.459762
O=C1CC[C@@H]2C[C@]12S(=O)(=O)c1ccccc1,4113541,3.537263
O=C(N[N+](=O)[O-])N[N+](=O)[O-],7051804,3.261445
CC(C)C1=C(O)C(=O)C2=C(CC[C@H]3C(C)(C)CCC[C@]23C)C1=O,2229992,1.783039
Oc1ccc(C2(c3ccc(O)cc3)CCC(c3ccc(O)cc3)(c3ccc(O)cc3)CC2)cc1.Oc1ccccc1.Oc1ccccc1,4512779,3.8034730000000003
COc1ccccc1N/N=C1/C(=O)O[C@@H]([C@H](O)CO)C1=O,2202930,1.77595
CCOC(=O)c1ncn(-c2ccc(C#N)cc2)c1N,2015760,2.189202
O[C@@H]1[C@H]2C=C[C@@H]1[C@H]1C=C[C@@H]2[C@H]1O,2220162,3.778314
O=C(O)CCCC(=O)O.[NH3+]CC(=O)[O-],2105116,4.432919
CN(C)c1cccc2cccc([NH+](C)C)c12.CN(C)c1cccc2cccc([NH+](C)C)c12.N#CC(C#N)=c1c(F)c(F)c(=C(C#N)C#N)c(F)c1F,7215817,1.457496
NC(=[NH2+])N=C(N)Nc1ccccc1.[Cl-],2203924,3.584077
CCOc1ccc(C(=O)O)cc1.CCOc1ccc(C(=O)O)cc1.c1cc(CCc2ccncc2)ccn1,2241237,3.5890249999999995
FC(F)(F)c1c[nH]c(-c2ccccc2)c1,7112228,3.230249
CC(=O)Nc1cccc(C(C)=O)c1,1520402,2.6557999999999997
Cc1cccc2c1C(=O)OC2=O,2004215,2.971525
C=C1CC(C(C)=O)=C(C)C[C@@H]2CC(C(=O)OC)(C(=O)OC)C[C@H]12.C=C1CC(C(C)=O)=C(C)C[C@H]2CC(C(=O)OC)(C(=O)OC)C[C@@H]12,4108393,3.026695
CC(C)(C)OC(=O)/C(=C/c1ccc(Br)cc1)C(=O)c1ccccc1O,4109277,2.6624309999999998
C[Si](C)(C)C#CC(C#C[Si](C)(C)C)=C(c1ccccc1)c1ccccc1,2204617,2.5578450000000004
CC(C)(C)Nc1c(-c2c(Cl)cccc2Cl)nc2cnccn12,2238049,2.8082659999999997
O=c1c2cccc3cccc(c4n1CCN=4)c32,2234954,2.0134989999999995
c1cc2ccc3cccc4c5n[se]nc5c(c1)c2c34,1514872,1.93981
Cc1cc(C)c(/C(=N/O)Nc2ccccc2CN(C)C)c(C)c1,4319796,3.340382
CC12C3C4(c5ccccc5)C5C1(C)[Fe]35421678C2C1(c1ccccc1)C6C7(C)C28C,4000000,2.2529519999999996
COc1cc(OC)nc(C(=O)c2ccccc2NC(=O)c2ccccc2)n1,2216557,2.6711210000000003
O.O=C(O)CSc1sc(=S)sc1SCC(=O)O,2209004,1.881585
C1=C[S]=C(C2=[S]c3nccnc3S2)S1,2200211,1.3871609999999999
CC(=NO)c1cccc(C(C)=NO)c1,7050546,3.087861
OC(c1ccccc1)c1ccccn1,4512632,3.9848120000000002
Cc1occ(O)c(=O)c1O,2218498,3.1386930000000004
CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,2236620,3.903506
Cc1cc(-c2ccccc2)c(C#N)c2c1C(=O)NC1(CCCCC1)N2,2230771,2.565259
COc1ccccc1Oc1ncccc1[N+](=O)[O-],2232700,1.69949
CN(C)c1ccc(/N=N/c2ccc(C(=O)On3nnc4ccccc43)cc2)cc1,2237442,1.557153
O[C@H]1CC2(O)C[C@@H](O)[C@H](O)CC2(O)C[C@@H]1O,7202526,5.616992999999999
O=C1CCCc2nc3ccccc3cc21,7217234,2.312262
CN1C(=O)/C(=N\NC(N)=O)c2ccccc21,2015162,2.15813
N#Cc1ccc(/C=N/Nc2ccccc2)cc1,2216791,2.138093
CC(=O)/C=C/c1ccc2c(c1)OCO2,2229462,2.153776
O=C1C2=C(SCCS2)C(=O)C2=C1SCCS2,2103571,0.7749159999999999
C#Cc1ccc(C#C)c(N)c1,7050421,2.8833189999999997
CC(C)c1ccc(O)cc1,2103331,3.9755750000000005
C/C=C/C(=O)N1[C@@H](Cc2ccccc2)CO[C@H]1Cc1ccccc1,2001982,3.686726
O=S1C(Cl)=C[C@@H]2[C@H]1[C@@H]1C=C[C@@]2(Cl)S1=O.O=S1C(Cl)=C[C@H]2[C@@H]1[C@H]1C=C[C@]2(Cl)S1=O,7150505,3.1632879999999997
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,4512813,3.33641
C1COC2=C(O1)[Se]C(=C1[Se]C3=C(OCCO3)[Se]1)[Se]2,7110282,1.3988209999999999
c1cncc(-n2nnc3ccccc32)c1,7153623,2.8324749999999996
O.O.O=C(N/N=C/c1ccccn1)c1ccncc1.O=C(N/N=C/c1ccccn1)c1ccncc1.O=C(O)CCCCC(=O)O,7207596,2.85564
O=[N+]([O-])c1ccc(OCCOc2ccc([N+](=O)[O-])cc2)cc1,2209835,2.5330939999999997
C#Cc1cc2ccc1CCc1ccc(c(C#C)c1)CC2,2016097,3.064715
C1SCN2CSCN12,1504377,3.634981
COCOc1ccccc1/C(=C/c1ccccc1)C(=O)O,4104297,2.723046
O=C(c1ccncc1)N1CCN(C(=O)c2ccncc2)CC1,2206310,3.022799
CN(C)S(=O)(=O)n1cnc([C@@H]2[C@@H](CO)[C@H](CO)Cc3cncn32)c1.CN(C)S(=O)(=O)n1cnc([C@H]2[C@H](CO)[C@@H](CO)Cc3cncn32)c1.CO.CO,1507608,4.083563
CN1CCCN(S(C)(=O)=O)c2ccccc21,4029529,3.222972
Cc1ccc(C(=O)C(=O)N(C(C)C)C(C)C)cc1C,2003417,2.474452
N#CCC[C@@]12CCCC[C@]1(O)CC(=O)CC2.N#CCC[C@]12CCCC[C@@]1(O)CC(=O)CC2,2212208,3.853729
CCOC(=O)C1=C(c2ccccc2)NC(c2ccccc2)=CC1c1ccccc1,2012055,2.624876
COC(=O)/C(C#N)=C/c1ccc(C)cc1,1518526,2.626664
O=C(OC[C@@H](O)[C@@H]1C[C@H]1Cl)c1ccc(Br)cc1,1507510,3.311382
CC(C)(NC(=O)C(CO)c1ccccc1)C(=O)O,2015362,4.161132
COC(=O)N/N=C/c1ccc(OC)c(OC)c1,2219764,2.785231
Cc1ccc([C@H]2C(C#N)=C(N)Oc3ccc4ccccc4c32)cc1,7214119,2.688778
Ic1cocc1-c1cocc1-c1cocc1I,1515152,3.6791
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,2107485,1.9306240000000001
N#CC(C#N)=c1ccc(=C(C#N)C#N)cc1,2300563,1.332678
CCOC(=O)C1=C(c2ccccc2)NC(c2ccccc2)=CC1c1ccccc1,2012054,2.6355560000000002
CC(C)(C)CC(C)(C)[NH3+].O=C(O)C[C@H](O)C(=O)[O-],1519904,4.591586
CCc1c(CC#N)c(CC)c(CC#N)c(CC)c1CC#N,2008076,4.354762
CC1=C[C@@H]2C(C)(C)CCC[C@@]3(C)C(Cl)(Cl)[C@@]23CC1=O,2238059,2.924498
CC1(C)CC(/C=C/c2ccc(N3CCCC3)cc2)=CC(=C(C#N)C#N)C1,7101371,1.576036
O=C(O)c1cc([N+](=O)[O-])cc[n+]1[O-],4504292,2.031959
CN(C)c1ccc(C#N)cc1,2101150,2.9818580000000003
O.O=C(O)c1cc[nH+]cc1.O=C([O-])c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O,2238177,1.8321899999999998
[Cl-].[Cl-].[Cl-].[Cl-].[NH3+]c1ccccc1C[NH2+]CC[NH2+]Cc1ccccc1[NH3+],2232666,3.549806
CCOc1ccc(/C=C/C(=O)c2cccc(Br)c2)cc1,2218657,2.003191
C1CCNC1.O.O.O.O.O.O,4513598,4.602834
CC(=O)Oc1ccc(C(=O)Cc2ccccc2)c(OC(C)=O)c1,2006359,3.121765
C/C(=N\c1ccccc1)c1ccc[nH]1,2236583,3.2388259999999995
O=[N+]([O-])c1ccc(-c2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1,7025467,2.077854
COc1ccc(Oc2ccc(N)cc2)cc1,7100474,2.8622750000000003
CC1(C)O[C@@H]2[C@H](O1)[C@H]1OC(C)(C)O[C@H]1O[C@@H]2C=C=CCl,2005944,3.8601959999999997
C/C=C/CN1C(=O)c2ccccc2C1=O,2228417,2.73846
