,Bandgap,SMILES,COD ID
8851,3.048728,s1cc(c(c1C(=O)OC)C(=O)OC)C(=O)c1ccccc1,4026594
8852,3.0299,O(C(=O)NN=Cc1ccc(cc1)C)C,2226166
8853,2.476845,[nH]1c(=O)cc(C)c(N(=O)=O)c1C,2203163
8854,2.508061,O=C(c1ccccc1)c1c(n(cc1C)Cc1ccccc1)C,7225952
8856,3.499386,S(=O)(c1c2cc(ccc2oc1C)C1CCCCC1)c1cc(ccc1)C,2239588
8857,2.953273,c1(cc(cc2ccccc12)O)O,2014340
8858,2.324818,c1(sc2ccccc2n1)c1nc2ccccc2s1,7150051
8859,2.745155,O=C(OCC)c1nc2n(c1C)cccn2,2200357
8860,1.532382,O=N(=O)c1ccc(/N=N/N=C2N(c3c(N2Cc2ccccc2)cccc3)Cc2ccccc2)cc1,4028074
8861,2.998314,c1(c(c(c(c(c1I)F)C#CC12CCC(CC1)(CC2)C#Cc1c(c(c(c(c1F)I)F)I)F)F)I)F,4511540
8862,2.821006,Oc1c(cccc1OCC)/C=N/CCC/N=C/c1c(O)c(OCC)ccc1,8102871
8863,3.009086,O=C1OC(=N[C@@]1([C@H](CC(=O)C)c1ccccc1)Cc1ccccc1)c1ccccc1,4103030
8864,2.095867,s1c(ncc1)/C(=N\NC(=S)SC)C,2212944
8866,2.902407,c1nc(c2c(n1)[nH]nc2)SCc1ccccc1,2238782
8867,3.180425,ClCn1nnc2c1cccc2,2228315
8868,2.199115,O=N(=O)/C(=C/c1ccccc1)CCC(=O)C,7100647
8869,3.84732,C(=O)(C[C@H](C(=O)[O-])[n+]1cn(cc1)C)O,1520174
8870,4.239158,c1ccc(cc1)C1(CC1)C1(CC1)c1ccccc1,2004463
8871,2.08317,[Co]([cH]12)([cH]13)([cH]21)([cH]12)([cH]23)([cH]12)([cH]1cc3)([cH]31)[cH]1cc2,2007533
8872,3.275492,S(=O)(=O)(c1ccc(cc1)C)OC[C@H](OS(=O)(=O)c1ccc(cc1)C)[C@H]1OC(=O)C2=C1OCCO2,8101071
8874,4.323033,CCP(CC)CC,2003557
8875,4.446221,C(=O)(N)N(C)C,7214495
8876,2.886568,Cc1ccsc1/C=N/CC/N=C/c1sccc1C,2227901
8877,1.900078,c1(ccc2ccccc2c1)C(=O)/C=C(\C(=O)c1ccccc1)C(=O)OCC,2230441
8879,3.229768,N(=C(/Oc1c(cccc1)CC=C)c1ccccc1)\c1ccccc1,2205749
8881,2.64363,O=Cc1c(O)cc(N(CC)CC)cc1,1511978
8884,5.692507,[C@@H]1([C@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O,7224885
8886,1.732094,n1(=O)ccc(C(=N#N)c2ccccc2)cc1,7038855
8887,4.39884,O=C1OC[C@H]([C@]1(O)[C@H](O)C)C,2010352
8889,2.242193,O=C1N(c2c(C\1=C/C(C)(C)C)cccc2)C(=O)OC(C)(C)C,1508847
8890,6.063504,C1CC21CC1(C2)CC1,2008402
8891,1.488535,c1cc(N(=O)=O)ccc1n1nc(cc1N)C#N,2233187
8892,2.402154,O=Cc1cc(ccc1)C=O,2013022
8893,2.681985,O=C1N(N=C(C1=C(Nc1ccccc1)CC)C)CCCCCC,2014220
8894,3.163545,Oc1cc(O)c(cc1)C(=O)O,4500159
8895,2.943505,N(=O)(=O)/N=C(N)/NN(=O)=O,2013675
8896,2.743084,s1cc(c(c1)c1cccc2cccnc12)c1cccc2cccnc12,4315045
8897,1.976137,c1(ccc(/C(=C2\c3c(C(=O)OC2=O)cccc3)O)cc1)N(=O)=O,8101565
8898,2.759782,c1(C(O)C(=C)C#N)c(OC)cccc1,2235985
8899,1.661181,O1[C@@H](C[C@]23C=CC(=O)C[C@H]2[C@@H](Cc2ccc(c1c32)OC)N(=O)=O)OCC,4105346
8900,1.822924,S(c1c([nH]c2C(=O)c3cccc4cccc(c34)c12)C(=O)OCC)C,1512578
8901,3.454782,n1cc(ccc1)C#C,4504097
8902,3.006769,O=C1N(C(=O)c2c1cccc2)[C@H](C(=O)O)C,2224006
8903,3.825768,[Pt]1(Cl)(C)[P]2([C@@H](CC[C@H]2C)C)CC[P]21[C@@H](CC[C@H]2C)C,4079379
8904,2.477936,N(=O)(=O)c1ccc(OCCCCCCO)cc1,2222159
8905,3.670065,O(C(=O)C(=N\O)\C)CC,2225432
8906,2.826808,O=CC1=CCCC(=CCC1)C=O,7153324
8907,1.718521,O=N(=O)c1c2[nH]c3c(c2ccc1)cccc3,2239111
8908,3.350298,S(c1ccncc1)Cc1c(csc1)CSc1ccncc1,7201850
8909,1.072757,O=Nc1c(nc2n1cccn2)c1ccccc1,2203908
8910,2.549432,ClC12C(=C(C2(Cl)C2(Cl)C1(Cl)C(=C2c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,4106398
8911,1.618277,C1(=O)C(=C(C(=O)c2ccccc2)c2c1cccc2)I,4120972
8912,4.52304,ClC(Cl)(Cl)CCl,7212026
8913,3.80854,c1cccc2C3C4c5ccccc5C5c6ccccc6C4C3c3c(C=5c12)cccc3,4024966
8914,3.111123,S=C(N\N=C(C)\C)NC,2010600
8915,2.966631,S(O[C@H]1[C@@H](CC[C@H](C1)C)C(C)C)(=O)c1c(cccc1)C(=O)OC,2238097
8916,2.05936,n1(cc(c2ccccc12)/C=C1\N2CCC(CC2)C1=O)Cc1ccc(cc1)C#N,2219955
8917,4.235834,S1C[C@@H]1[C@]1(OC(=O)N(C)C)CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,4025574
8918,3.106154,O=C(c1ccc(cc1)N)NCC(=O)O,2008147
8919,3.131539,O=C1CC(c2c1cccc2)C(=O)O,2006810
8920,2.002661,C(#N)C(=NNc1ccc(cc1)C)C#N,2224644
8923,2.360366,C(=O)c1cccc(c1O)C/C=C/Cc1c(c(C=O)ccc1)O,7024173
8924,3.849801,S1[C@H]([C@H]2NC(=O)N([C@H]2C1)C(=O)CP(=O)(OCC)OCC)CCCCC(=O)OCc1ccccc1,1507555
8925,4.513121,CC(=O)Oc1ccc2c(c1C(C)C)CC[C@@H]1[C@]2(C)CCCC1(C)C,2239393
8926,3.223582,n1ccccc1,7212508
8927,2.801834,O=C(OCC)c1cc(cc(N(=O)=O)c1O)N(=O)=O,2205833
8929,4.853064,CC(=O)NN(C(=O)C)CC(=O)N,7106863
8930,2.122162,COc1cc(ccc1OC)C(=O)/C=C/c1ccccc1,2239379
8931,2.257453,[nH]1c2c(c3c1c(ccc3)C)CCCC2=O,7116789
8932,2.537043,[Sb](c1c(c2ccccc2cc1)c1c([Sb](C)C)ccc2ccccc12)(C)C,7004555
8933,4.183376,C1[C@H]([C@@H](CCO1)c1ccccc1)O,2206518
8934,3.456133,O[C@]1([C@@H]2CCC[C@]31[C@H]2CCCC3)c1ccc(cc1)C(=O)OC,7111132
8935,1.612444,O(c1ccc(c2n3nc4c5c(n(c4nc3nn2)CC)cccc5)cc1)C,2011467
8939,3.450559,S1Cc2ccc(OCc3cc(ccc3)COc3ccc(CSC1)cc3)cc2,2202381
8940,6.511936,S1(=O)(=O)O[C@@H](C)CC[C@@H](O1)C,4320422
8941,4.725559,O[C@@]1([C@H]2CC[C@@H](C1)C2)C(=O)O,2215411
8942,3.837403,Brc1ccccc1Br,2105861
8943,1.981161,Clc1cc2cc3n(c2cc1)c(cc(c3)c1ccccc1)c1c(ncc(c1)C)c1ccccc1,7116937
8944,3.168676,C1(=O)c2c(CN1)c(ccc2)OC,7105442
8945,2.527661,S(Cc1ccc(cc1)C=C)\C(N)=N/N=C/c1ccccc1,7055756
8946,2.814712,Fc1ccc(O)c(c1)C(=O)O,2204218
8947,3.229464,CC(N1CCSC1=S)C,2004200
8948,3.491273,n1cnn(c1)Cc1ccc(cc1)c1ccc(cc1)Cn1ncnc1,2223409
8949,4.699463,O=CNC,7206162
8950,3.161614,[C@H]12[C@]3(C(=O)[C@](CC1)(C2(C)C)C)OC[C@H](O3)CCl,2003916
8951,2.399562,Oc1c(cc(N(=O)=O)cc1)C(=O)N,2224270
8952,4.674864,O1[C@]23CC[C@H]4[C@@](CCC[C@@]4([C@]12CC1(OCCO1)CC3)C)(C)C(=O)O,2007796
8953,1.543377,S1N=C(NC(=N1)c1ncccc1)c1ncccc1,7112615
8954,2.297901,O/N=C(C)/c1n[nH]c(c1C)C(=O)C,2231924
8955,2.852278,O=C(c1ccc(cc1)Br)OC1[C@H]2C=C[C@@H]1[C@H]1[C@@H]2[C@@H]2CC[C@H]1C2=C,2009697
8957,3.432396,O(C)c1cccc2c1OC1(Oc3c(C1)cc(OC)cc3)CC2,2206427
8960,1.524937,O1C(=C(C#N)C#N)/C(=C/c2n(c3ccccc3c2C)C)C(=C(C)C)C1=O,7204487
8961,3.818744,O(Cc1ccccc1)c1ccc(cc1)C[C@H](O)C(=O)O,2206262
8962,3.476455,c1(cc(ccc1)O)NC(=O)C,1520183
8963,1.87386,CCOC(=O)/C(=C/c1ccc(cc1)N(C)C)C#N,2001171
8964,2.91858,Clc1ccc(cc1)C(=O)COC(=O)c1ccc(O)cc1,2231810
8965,4.314638,N1CCCC1,4513595
8966,4.720607,O=C1N(CCN1)C(=O)OCC,8101177
8968,2.763597,n1c(cccc1c1cccc2c1nccc2)c1cccc2c1nccc2,4023034
8969,3.742947,O=C1NC([C@@H](N[C@@H](C1)c1ccccc1)c1ccccc1)(C)C,2223643
8970,1.544634,N(/N=C(\C=C\c1occc1)C)c1c(N(=O)=O)cccc1,2223238
8971,2.863317,NN(c1ccccc1)c1ccccc1,4306814
8972,2.939168,c1cccc2c1[nH]c1ccccc21,2019679
8973,3.271088,COC(=O)c1onc(c1)c1ccccc1,2239412
8974,2.050361,[C@@H]12[C@@H]3C(=O)C(=CC(=O)[C@@]3(CC=C1C[C@@H](CC2)C)C(C)C)C,2232754
8975,3.413199,O=C(N(c1c(C(C)(C)C)cccc1)C(=O)C(=C)c1ccccc1)C(=C)C,1517658
8976,3.732845,Oc1ccc(O[C@H](C)C(=O)O)cc1,2228604
8977,2.797826,Clc1c(c(c(O)c(c1C)C(=O)OC)c1ccc(Cl)cc1)C,2234358
8978,1.960279,O([C@](c1ccccc1)([C@@H](O)c1ccc(N(=O)=O)cc1N(=O)=O)C(=O)OC)Cc1ccccc1,1506498
8979,3.304311,s1ccc2N3Cc4sccc4N(Cc12)C3,2202133
8982,2.416118,O=C1CCC[C@@]21[C@](O)(C[C@H](C(=C2)C(=O)OC)c1cccc(N(=O)=O)c1)C(=O)OCC,7108808
8983,2.521875,c1(ccccc1/C=C(/C(=O)OCC)C(=O)OCC)N(=O)=O,2222989
8984,3.548344,BrC(=C)C1c2ccccc2CCCC1=O,4025049
8985,3.050813,C1(=O)N([C@H](CO1)c1ccccc1)C(=O)[C@@H]1[C@H]([C@H]2[C@@](C1=O)(c1c(cc(cc1)OC)OC2)C)c1ccccc1,4029277
8987,4.464838,O1C(=O)C[C@@H]2O[C@H]([C@H](OC(=O)C)[C@H]1C2)c1ccccc1,2234385
8988,2.560233,Brc1ccc2N[C@H]([C@H](Cc2c1)C(=O)C)c1ccccc1,7152548
8990,2.312434,O(C(=O)c1cc(N)c(cc1)C(=O)OC)C,2223372
8992,1.516756,c1(c(c(c(c(c1N=C1c2c(N(c3c1cccc3)CCCC)cc1C(=Nc3c(c(c(c(c3F)F)F)F)F)c3c(N(c1c2)CCCC)cccc3)F)F)F)F)F,7053848
8993,1.519232,O=C1[C@]2(Nc3c1cccc3)CCN1C[C@@H]3C[C@H]([C@@H](O)C)[C@H]1[C@]2(C3)C(=O)OC,1520111
8994,4.81976,O=C([O-])[C@@H](NC(=O)C[NH3+])C,2019666
8995,2.690356,Oc1ccc(cc1C(=O)c1ccc(cc1)C)C,2208984
8997,3.689896,O=C(NCc1ccccc1)C(NC(=O)C)N(OC)C,2014982
8998,3.944113,CC(=O)ON(C(C)C)Cc1ccccc1O,2005328
8999,3.60617,OC(=O)CCc1ccccc1O,2000835
9000,2.610559,c1c2n(cc(c2ccc1)c1c2ccccc2n(c1)C)C,7112874
9001,2.999432,S(C(=S)OCC)CC(=O)O,2230428
9002,5.05499,O=C1NC(CO)(C)CC1,1503913
9003,2.067394,S=C1SC2S[C@@H]3[C@](SC=2S1)([C@H]1C([C@@H](C3)C1)(C)C)C,7150070
9004,2.966555,n1c(C(=O)Nc2[nH]ncn2)cccc1,2223728
9005,3.317155,[C@H]12[C@H]3CC(=O)[C@@]4(CCC[C@H]4[C@@H]1CO3)O2,7115421
9006,1.952164,C(#N)c1c(C#N)cc(cc1)Oc1cc2c(cc1)OCO2,2204931
9007,1.505752,N#CC(=C/C1=NN(CC1)c1ccccc1)/C#N,2102190
9008,2.421655,CC(=O)c1ccc2c(c1O)cccc2,2208311
9010,2.753691,OC1=C(C)[C@H]2C(=O)[C@]3(C1=O)[C@H](C)CC[C@@H]3C2(C)C,2009439
9012,1.479912,O1C(=O)c2cc(OC)c(OC)cc2N=C1/C=C/c1ccc(N(=O)=O)cc1,2011365
9014,2.320122,c12c(n(c3ccccc13)c1ccc(cc1)n1c3ccccc3nc1c1ccccc1)cc1c(c2)n(c2ccccc12)c1ccc(n2c3ccccc3nc2c2ccccc2)cc1,7207934
9015,3.502841,n1c(NCc2ccccc2)nc(OCc2ccccc2)cc1OCc1ccccc1,2012722
9017,6.164299,N1(CC1)S(=O)(=O)C(C)(C)C,4023123
9018,2.275627,O(c1c(c(cc2c3c([nH]c12)cccc3)C=O)CC=C(C)C)C,2223446
9020,2.93722,N1C(=O)N(C)C2[C@@](O[C@H]3[C@@H](CC[C@H](C3)C)C(C)C)(C1=O)N(C)C(=O)N=2,8101438
9021,0.525089,CCCCSC1=C(SCCCC)S[Ni]2(S1)SC(=C(S2)SCCCC)SCCCC,2005553
9022,8.16068,CCC,1511804
9024,3.353008,S(Sc1nnnn1C)c1nnnn1C,2231053
9025,2.87947,O=c1oc(cc2c1cccc2)Cc1ccccc1C(=O)OC,2213792
9027,2.848344,c1cccc2c1SC(C2=O)(C(=O)OC)C(=O)OC,7105057
9030,2.284217,Clc1ccc2c(=O)c(coc2c1)C=O,2239727
9031,3.889467,[As](c1occc1)(c1occc1)c1occc1,7014148
9033,1.356512,c1(ccc(cc1)Nc1ccccc1N(Cc1c2ccccc2cc2ccccc12)C=O)N(=O)=O,7109005
9034,3.675467,O1C(=O)[C@@](N=C([C@@H]1C(C)(C)C)OC)(C)[C@H]1CC(=O)CCC1,2005370
9035,2.795797,Clc1ccc(COc2ccccc2C=O)cc1,2211480
9036,3.834047,Brc1ccc([C@@H]2[C@@H](C(=O)Oc3c(cccc3c3ccccc3)c3ccccc3)CC2)cc1,7117157
9037,3.161662,O=C1[C@@H]2C(=O)[C@H]3CC=C(C)[C@@H](CC[C@]2(C)CCC1)C3(C)C,1508165
9038,4.154416,O1C(=O)[C@H]2CC=C[C@@H](OC(=O)C)[C@H]2C1=O,2011042
9040,3.203688,S(=O)(=O)([C@H](Cc1ccc(cc1)F)[C@@H]1N(O)C[C@H]2OC(O[C@@H]12)(C)C)c1ccccc1,4028424
9042,2.94701,c1ccc(nc1)c1cccs1,2001746
9043,5.195046,ClCCO[C@@H]1O[C@@H]([C@H](OC(=O)C)[C@H](OC(=O)C)[C@H]1OC(=O)C)COC(=O)C,2210310
9044,3.37055,c1c(ccc2cc(ccc12)C(C)(C)C)C(C)(C)C,7110806
9045,2.425372,Fc1ccc(cc1)C(=O)/C=C/c1c(F)cccc1,2236258
9047,2.651779,O=C1N(C(=O)c2c1cccc2)CCc1ncccc1,7001921
9049,2.134883,c1cncc(C(=O)Nc2c(cccc2)Oc2ccccc2)n1,2236738
9050,3.376048,CC(=N\CC/N=C(/c1cscc1)C)/c1cscc1,2234224
9051,3.758202,Cc1ccc(cc1)S[C@H]1[C@@H]([C@H]([C@H]([C@@H](CO)O1)O)O)O,7223800
9052,3.621868,Fc1ccc(cc1)C(=O)O,1516191
9053,3.277022,CN(C)/C=N/N=C/N(C)C,7208071
9054,5.35195,S1(O[C@H]2[C@H]([C@H](C)CO1)CC[C@@]1([C@@H]2[C@H]([C@@H](OC(=O)C)CC1)C)C)=O,4022669
9055,3.046181,c1c(OC)ccc2ccccc12,2008029
9056,2.521717,c1(c(cc(cc1)N(=O)=O)C(=O)C)O,7151386
9057,1.573644,c1(ccc(cc1)/C=N/N=C/c1ccc(cc1)N(=O)=O)N(=O)=O,2100531
9059,3.946811,S(=O)(=O)(C)c1ccc(cc1)[C@](O)(C)C(C=C)(C)C,4124606
9060,3.176545,OC(=O)Cc1c[nH]c2ccccc12,2101964
9061,4.201909,c1cnn(c1)Cc1ccc(cc1)Cn1cccn1,2230722
9062,1.970641,c1(ccccc1N(=O)=O)/C=N/N=C/c1c(cccc1)N(=O)=O,2100526
9063,5.813882,O1CC[C@@H]2C3[C@@H]4CCO[C@@H]4OC3O[C@H]12,7221832
9065,4.356995,ClC(Cl)(Oc1ccccc1)Oc1ccccc1,2217526
9066,3.383161,c1(ccccc1)[C@H](O)CNC(=O)Nc1ccc(cc1)OC,2232068
9067,4.402416,c1(ccccc1)[P@@](=O)(C(C)(C)C)Cl,4025820
9068,3.111564,C1(=O)NCc2cccc(CNC(=O)NCc3cccc(CN1)n3)n2,7105757
9070,3.708726,O=C(c1ccccc1)Oc1ccccc1,2010427
9071,1.972947,O=N(=O)c1ccc2c(=O)[nH]cnc2c1,2217577
9072,4.094906,CC(OC(=O)N1CCN(/C(N)=N/O)CC1)(C)C,2237088
9073,1.829143,c1(sc(c2cc3ccccc3nc2)cc1)c1ccc(c2cc3ccccc3nc2)s1,4503461
9074,1.308006,c1(ccccc1)c1c2c(c3ccccc3)c3c(c(c4ccccc4)c2c(c2ccccc2)c2ccccc12)cccc3,1516688
9075,2.382925,c1cc(ccc1/C=C/c1ccc(c(c1)c1ccc(cc1)C)c1ccc(cc1)C)C,1513237
9076,3.170768,n1ccc(cc1)c1ccncc1,2222546
9077,2.741325,Oc1c(/C=N/[C@@H]2[C@@H](/N=C/c3c(O)c(OC)ccc3)CCCC2)cccc1OC,2212251
9078,1.484128,F[C@@H](CCC)[C@H](OC(=O)c1ccc(N(=O)=O)cc1)CN(Cc1ccccc1)Cc1ccccc1,4027439
9079,2.832062,N1C(=S)C[C@H]2CC3([C@@H]1CC2)OCCO3,4026133
9080,2.277064,Cn1c(/C=C/c2nc3c(n2C)cccc3)nc2c1cccc2,2014845
9081,2.866282,c1ccccc1C(=C(C#N)C#N)C,1507385
9082,3.389937,O(C(=C(C)C)C1=C[C@@H]2C[C@@H]2c2ccccc12)C(=O)C,4111076
9083,3.047739,O=C(NCc1ccccn1)c1ccccc1OCC(=O)Nc1ccccc1OCC,2207578
9084,1.80664,c1(O)c(c2ccccc2cc1)/C=N/N=C/c1c(ccc2ccccc12)O,2240781
9085,1.307426,S1C(Sc2nccnc12)=C1Sc2c[nH]cc2S1,7221733
9086,3.742537,O=C1Nc2ccccc2N([C@H]([C@@H]1O)c1ccccc1)C(=O)C,2232851
9087,2.3946,s1c(nc2ccc(SC)nc12)c1ccccc1,2212246
9089,2.648127,N#Cc1ccccc1/N=C(C)/C=C(\Nc1c(cccc1C(C)C)C(C)C)C,4082105
9090,2.560121,O=C(O)c1c(OC)ccc(OC)c1,2013975
9091,3.733734,C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)[C@H](c1ccccc1)Br)C(C)C,2003798
9092,4.078087,O=C(N1C[C@@H]2CCCC[C@@H]2C1)C[C@H](Cc1ccccc1)C(=O)OCc1ccccc1,2236315
9094,3.089478,[Se](C(=O)c1ccc(cc1)C)[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,4076688
9095,2.89578,N12C[C@H](O)C[C@@]1(C[C@@H]([C@@H]2/C=C/c1ccccc1)C(=O)OC)C(=O)OC,7110055
9096,2.036437,O=C(c1ccccc1)C1=C(c2c3c1cccc3ccc2)C(=O)c1ccccc1,2240826
9098,3.287374,Cc1ccc(cc1)S(=O)(=O)Oc1ccc2c(c1)cc(cc2)OS(=O)(=O)c1ccc(cc1)C,2000234
9099,2.833078,Ic1cccc2cnnn12,4024217
9100,3.289044,N(OC(=O)c1ccccc1)=Cc1ccccc1,8100163
9101,3.67642,c1(c(cccc1)OC(=O)C)C(=O)O,7050900
9102,2.581594,C[C@H](c1ccccc1)NC(=O)C(=O)c1ccccc1,2017257
9103,3.902276,N1(CC2(C1)CC(=O)C2)C(=O)OC(C)(C)C,1504055
9105,2.273161,s1c2c(c3c(sc4c(F)c(F)c(F)c(F)c34)c(c2c2c1c(F)c(F)c(F)c2F)CCCCCCCCCCCC)CCCCCCCCCCCC,1504622
9106,2.692505,c12c(cc(Cl)c(c2)Cl)C(N=C1Cl)(Cl)Cl,7217038
9107,4.341401,OC(=O)[C@@H]1c2c(cccc2)[C@@H]1C,2008019
9108,2.6029,c1c(c(C(=O)OCC)cc(c1C(=O)OCC)C#C[Si](C(C)C)(C(C)C)C(C)C)C#C[Si](C(C)C)(C(C)C)C(C)C,2203677
9109,1.913287,O(c1c2c(oc(=O)c1)cccc2)C(=O)c1ccc(N(C)C)cc1,2231700
9110,5.205819,C(=O)([C@H](CO)[NH3+])[O-],2100238
9111,2.954021,O=c1[nH]cccc1,2224288
9112,2.540225,CC(=N\c1c(Br)cc(c(c1C)C)Br)/C(=N/c1c(Br)cc(c(c1C)C)Br)C,2238666
9114,2.745809,c1(ccccn1)Oc1c(C(=O)c2ccccc2)cccc1C(=O)c1ccccc1,4085522
9115,2.749667,O1CCC(=O)c2c1cccc2,2230077
9116,1.475712,BrC1=CC(=O)[C@@H]2[C@@](C)(CC(=O)CC2)C1=O,4112466
9118,1.680742,c1(C(=O)OC)cc(N(=O)=O)c(cc1)Nc1n[nH]c(C)c1,2015764
9119,2.938421,O=C(c1ccc(OCC#C)c(OC)c1)C,2228822
9120,2.226988,N(C(C)(C)C)(c1ccc(C#N)cc1)C(C)(C)C,1540572
9121,2.174649,n1ccc(cc1)/C=N/c1ccc(cc1)/N=C/c1ccncc1,2212421
9122,2.063324,C1CCC(=C2SC3=C(S2)SC(=C2CCCC2)S3)C1,4001250
9123,2.392599,c1(c2c(cs1)OCCO2)C=O,1519873
9125,2.132724,Cc1ccc(cc1)CS/C(=C\C=C(c1ccccc1)/SCc1ccc(cc1)C)c1ccccc1,2003346
9126,2.114927,O(c1c(OC)cc(OC)c(N(=O)=O)c1)C,2203712
9127,3.500565,O1C(=NC(C1)(C)C)c1ccc(O)cc1,2015426
9130,2.801045,n1cnccc1c1cc2ccccc2cc1,2206308
9131,2.809466,[C@]1(C(=O)c2ccccc2CC1)([C@H](C=O)c1ccccc1)OC,4122878
9132,2.406853,O(c1c2ncccc2ccc1)CC(=O)Nc1c2ncccc2ccc1,2210674
9133,3.022853,O(c1c(C(=O)CC(=C)C(=O)OCC)cccc1)C(=O)c1ccccc1,7104922
9134,3.512723,[Pt](I)(I)(=C1N(C=CN1C)C)=C1N(C=CN1C)C,4068607
9135,2.863903,O1C(=C(C(C(=C1C)C(=O)OCC)C(C)C)C#N)N,2220474
9136,3.052541,N(Cc1cccc(OC)c1O)CCCNCc1c(O)c(OC)ccc1,2211848
9137,2.816992,O=C(N[C@@H](c1ccccc1)C)c1nc2c(cc1)cccc2,2200593
9138,3.438403,s1ccnc1N,4118521
9139,2.674019,n1c(N)nc(OC)c(N(=O)=O)c1OC,2013199
9140,2.440917,O(C(=O)c1c(c2cc(OC)cc(OC)c2)c[nH]c1c1[nH]cc(c1C(=O)OCC)c1cc(OC)cc(OC)c1)CC,1503724
9142,3.775243,O=C1CCC(O)(CC1)C#C,2011510
9143,3.29009,O(C(=O)N\N=C(\c1ccccc1)C)C,2219014
9144,2.218697,[Ta]1(N(c3ccccc3)c3cccc4cccc(c34)N1c1ccccc1)(C)(C)C,4315669
9145,2.192172,C=C([C@@H](C[C@@H](CCCOC(=O)c1ccc(cc1)N(=O)=O)OC(=O)c1ccc(cc1)N(=O)=O)C)I,1516070
9146,2.835726,n1c2ccccc2c(c(c1)C#N)c1ccccc1,7117701
9147,1.744343,n12c(c(cc1cccc2)c1ccccc1)/C=C(/n1ncnc1)c1ccc(cc1)C#N,2214624
9148,3.216624,n1ccc(N(C)C)cc1,4510908
9149,4.655205,O(C[C@@](O)([C@H](O)C(=O)OCC)C(F)(F)F)Cc1ccccc1,4021621
9150,3.977526,COC(=O)[C@]1(NC(=O)c2ccccc2)[C@H]2CC[C@@H]([C@H]1C(=O)O)C2,2019331
9153,4.458324,O=C(N[C@@H](CO)C(=O)[O-])C[NH3+],2105651
9154,2.826204,O=N(=O)c1nc[nH]n1,2228766
9155,2.029533,c12c(c(c3c(c1NC(=O)OC(C)(C)C)cccc3)C(=O)OCC)cccc2,4513121
9157,2.997797,O(c1cc2c(cc1OC)CCN1C(=O)c3ccccc3C[C@@H]21)C,2208224
9158,2.691981,O=C1CCCc2cccnc12,2230384
9159,2.533184,n1c(Nc2ccccn2)cc(=O)n2ccccc12,7203999
9160,3.768675,O1[C@]2(O)C(=C(C1=O)C)C[C@]1([C@@H](CCC(=O)[C@@H]1C2)C)C,2223410
9161,3.661269,N1C(=O)[C@@H]2C[C@H](C1=O)CCC2,4503133
9162,2.899854,Fc1c(F)c(F)ccc1/N=C/c1ccc(F)cc1,1520476
9163,3.092566,C1CN=C(S1)SCc1c(CSC2=NCCS2)c(c(CSC2=NCCS2)c(c1CSC1=NCCS1)CSC1=NCCS1)CSC1=NCCS1,4325163
9164,2.045747,O1C(C2=C(c3ccc(c4ccccc4)cc3)c3ccccc3C2=C1c1ccccc1)(C)C,4027790
9165,3.263955,[nH]1ncc2cccc(c12)C,2205115
9167,2.998029,CC(=N\Oc1nccnc1)/C(=N/Oc1nccnc1)C,2219657
9168,2.980795,Ic1cc(I)cc(I)c1,2207958
9169,5.214707,O=C([O-])C(C)[NH3+],2105144
9170,3.432957,Nc1c(cccc1)CN(C)C,4326344
9171,3.684937,O=C(N)CNCc1ccccc1,4021367
9173,3.315925,COc1ccc(cc1)CS(=O)(=O)c1ccc(cc1)OC,7212436
9174,2.238407,S(c1ccc(SC)c2ccccc12)C,2222020
9175,2.986624,O1[C@H]2c3ccccc3C=C[C@H]2c2ccccc12,1508741
9177,3.249328,S=C(Nc1ccccc1)N,2203912
9178,2.721844,O=N(=O)c1n(cnc1)C,2232512
9180,3.382691,c1(c2c(c(c(c(c2[nH]n1)F)F)F)F)C(C(F)(F)F)(F)F,7054252
9181,4.121131,C#CC[Si](c1ccccc1)(c1ccccc1)c1ccccc1,2233481
9182,2.725409,c1ccc(c(c1C=O)OCC(=C\c1ccc(cc1)CC)/C(=O)OC)OCC,2232896
9183,5.145139,O[C@@H]1CN2CCC[C@H]2[C@@H]([C@H]1O)O,2002010
9184,3.168703,c1(ccc(cc1)O)NC(=O)C,2300455
9185,4.254655,O[C@@H]1[C@@H](O)[C@H](O)[C@H](O[C@@H]1O[C@@]1(O[C@H](CO)[C@@H](O)[C@@H]1O)CO)CO,2300264
9186,3.874038,Oc1ccc(cc1CN1CCN(CC1)Cc1cc(C)ccc1O)C,2009214
9188,1.975643,N(N=Cc1ccc(cc1)C#N)=C(C(=NN=Cc1ccc(cc1)C#N)c1ccccc1)c1ccccc1,2200661
9189,2.358545,o1c(cc(=O)c2c1c(O)c(OC)c(OC)c2OC)c1ccccc1,2218042
9190,3.23942,O(c1cc(OC)c(OC)cc1[C@H]1CC[C@@H]1c1c(OC)cc(OC)c(OC)c1)C,1514649
9192,2.550517,C(=O)(c1ccccc1Nc1ccccc1)O,7104491
9194,2.468463,O=C(n1nc(cc1C)C)c1ccc(OC)c(OC)c1,2215649
9195,3.156143,P12[C@H](N3CN(C1)CN(C2)C3)[C@H](Nc1ccccc1)c1ccccc1,4333792
